,t,x,y,status,evt
205,0.205,-0.50390875,-1.5440613,True,1
206,0.206,-0.47157207,-1.4820837,True,1
207,0.207,-0.56049675,-1.5278938,True,1
208,0.208,-0.43384564,-1.5979553,True,1
209,0.209,-0.5308557,-1.5359776,True,1
210,0.21,-0.552413,-1.5602297,True,1
211,0.211,-0.5200763,-1.4928622,True,1
212,0.212,-0.45540455,-1.4874734,True,1
213,0.213,-0.5119925,-1.5171144,True,1
214,0.214,-0.52816004,-1.6006502,True,1
215,0.215,-0.46887803,-1.5629245,True,1
216,0.216,-0.51738226,-1.4901674,True,1
217,0.217,-0.51738226,-1.5332828,True,1
218,0.218,-0.54702324,-1.449747,True,1
219,0.219,-0.47965583,-1.5090306,True,1
220,0.22,-0.4580986,-1.5602297,True,1
221,0.221,-0.49851903,-1.5575348,True,1
222,0.222,-0.55780274,-1.5629245,True,1
223,0.223,-0.5200763,-1.5871767,True,1
224,0.224,-0.4742661,-1.4793887,True,1
225,0.225,-0.47157207,-1.4686102,True,1
226,0.226,-0.4931293,-1.5009469,True,1
227,0.227,-0.4122884,-1.5063357,True,1
228,0.228,-0.495825,-1.5332828,True,1
229,0.229,-0.49043527,-1.5548408,True,1
230,0.23,-0.4580986,-1.4389683,True,1
231,0.231,-0.5389395,-1.5036409,True,1
232,0.232,-0.4769618,-1.5332828,True,1
233,0.233,-0.48504555,-1.552146,True,1
234,0.234,-0.5066028,-1.4039376,True,1
235,0.235,-0.47965583,-1.4389683,True,1
236,0.236,-0.5012131,-1.6114287,True,1
237,0.237,-0.54702324,-1.5171144,True,1
238,0.238,-0.46887803,-1.471305,True,1
239,0.239,-0.549719,-1.4686102,True,1
240,0.24,-0.37186792,-1.4335794,True,1
241,0.241,-0.5119925,-1.4093264,True,1
242,0.242,-0.549719,-1.5817878,True,1
243,0.243,-0.57666594,-1.5305879,True,1
244,0.244,-0.40689868,-1.552146,True,1
245,0.245,-0.4607926,-1.4605263,True,1
246,0.246,-0.4742661,-1.5063357,True,1
247,0.247,-0.52277195,-1.4901674,True,1
248,0.248,-0.5119925,-1.5278938,True,1
249,0.249,-0.4823515,-1.4793887,True,1
250,0.25,-0.4742661,-1.4766939,True,1
251,0.251,-0.53624547,-1.5171144,True,1
252,0.252,-0.49851903,-1.6222082,True,1
253,0.253,-0.54702324,-1.4793887,True,1
254,0.254,-0.4823515,-1.5359776,True,1
255,0.255,-0.5308557,-1.5952612,True,1
256,0.256,-0.5012131,-1.5494511,True,1
257,0.257,-0.4931293,-1.4389683,True,1
258,0.258,-0.549719,-1.4389683,True,1
259,0.259,-0.49043527,-1.5871767,True,1
260,0.26,-0.5119925,-1.6195134,True,1
261,0.261,-0.4607926,-1.5359776,True,1
262,0.262,-0.525466,-1.5467561,True,1
263,0.263,-0.47965583,-1.5494511,True,1
264,0.264,-0.525466,-1.6141237,True,1
265,0.265,-0.5119925,-1.5225041,True,1
266,0.266,-0.5012131,-1.5952612,True,1
267,0.267,-0.53624547,-1.5844818,True,1
268,0.268,-0.495825,-1.4928622,True,1
269,0.269,-0.5847497,-1.4955571,True,1
270,0.27,-0.5308557,-1.5629245,True,1
271,0.271,-0.47965583,-1.5683143,True,1
272,0.272,-0.52277195,-1.5359776,True,1
273,0.273,-0.5685805,-1.5359776,True,1
274,0.274,-0.5847497,-1.5198092,True,1
275,0.275,-0.5901394,-1.4686102,True,1
276,0.276,-0.5685805,-1.5548408,True,1
277,0.277,-0.5443292,-1.5413673,True,1
278,0.278,-0.56049675,-1.5952612,True,1
279,0.279,-0.5631924,-1.5629245,True,1
280,0.28,-0.51738226,-1.5817878,True,1
281,0.281,-0.5685805,-1.5359776,True,1
282,0.282,-0.5389395,-1.5710083,True,1
283,0.283,-0.55780274,-1.6249022,True,1
284,0.284,-0.49043527,-1.5225041,True,1
285,0.285,-0.55780274,-1.5278938,True,1
286,0.286,-0.5631924,-1.5359776,True,1
287,0.287,-0.57935995,-1.5009469,True,1
288,0.288,-0.5389395,-1.5683143,True,1
289,0.289,-0.5066028,-1.576398,True,1
290,0.29,-0.44731912,-1.5036409,True,1
291,0.291,-0.5092985,-1.6006502,True,1
292,0.292,-0.54702324,-1.5144203,True,1
293,0.293,-0.549719,-1.552146,True,1
294,0.294,-0.59552747,-1.6006502,True,1
295,0.295,-0.6036129,-1.552146,True,1
296,0.296,-0.4931293,-1.4686102,True,1
297,0.297,-0.552413,-1.5413673,True,1
298,0.298,-0.5847497,-1.5683143,True,1
299,0.299,-0.5712762,-1.5494511,True,1
300,0.3,-0.54702324,-1.5817878,True,1
301,0.301,-0.5012131,-1.5710083,True,1
302,0.302,-0.5658865,-1.5467561,True,1
303,0.303,-0.55780274,-1.5656195,True,1
304,0.304,-0.52816004,-1.6302919,True,1
305,0.305,-0.609001,-1.5386724,True,1
306,0.306,-0.525466,-1.5467561,True,1
307,0.307,-0.4931293,-1.5332828,True,1
308,0.308,-0.5335498,-1.5817878,True,1
309,0.309,-0.55510706,-1.5063357,True,1
310,0.31,-0.5092985,-1.5898715,True,1
311,0.311,-0.50390875,-1.5925664,True,1
312,0.312,-0.5443292,-1.6249022,True,1
313,0.313,-0.5308557,-1.5710083,True,1
314,0.314,-0.45270884,-1.5171144,True,1
315,0.315,-0.56049675,-1.5737032,True,1
316,0.316,-0.52816004,-1.6006502,True,1
317,0.317,-0.52816004,-1.5575348,True,1
318,0.318,-0.59283346,-1.5575348,True,1
319,0.319,-0.5092985,-1.5575348,True,1
320,0.32,-0.6036129,-1.6222082,True,1
321,0.321,-0.57935995,-1.5359776,True,1
322,0.322,-0.609001,-1.6545441,True,1
323,0.323,-0.552413,-1.6599338,True,1
324,0.324,-0.47965583,-1.444358,True,1
325,0.325,-0.6413377,-1.5710083,True,1
326,0.326,-0.59283346,-1.5494511,True,1
327,0.327,-0.51738226,-1.5413673,True,1
328,0.328,-0.5335498,-1.6195134,True,1
329,0.329,-0.5335498,-1.6302919,True,1
330,0.33,-0.5712762,-1.5251989,True,1
331,0.331,-0.47965583,-1.5925664,True,1
332,0.332,-0.5200763,-1.6168185,True,1
333,0.333,-0.5874437,-1.6006502,True,1
334,0.334,-0.53624547,-1.576398,True,1
335,0.335,-0.54163355,-1.5656195,True,1
336,0.336,-0.6224745,-1.5063357,True,1
337,0.337,-0.4931293,-1.5710083,True,1
338,0.338,-0.6413377,-1.5036409,True,1
339,0.339,-0.59822315,-1.5305879,True,1
340,0.34,-0.549719,-1.6087347,True,1
341,0.341,-0.55780274,-1.6437654,True,1
342,0.342,-0.582054,-1.5871767,True,1
343,0.343,-0.5631924,-1.5198092,True,1
344,0.344,-0.5200763,-1.6302919,True,1
345,0.345,-0.5901394,-1.5710083,True,1
346,0.346,-0.552413,-1.5305879,True,1
347,0.347,-0.55510706,-1.5332828,True,1
348,0.348,-0.5874437,-1.6491553,True,1
349,0.349,-0.65481114,-1.5440613,True,1
350,0.35,-0.5847497,-1.5925664,True,1
351,0.351,-0.65211713,-1.5737032,True,1
352,0.352,-0.52277195,-1.6383758,True,1
353,0.353,-0.67098033,-1.657239,True,1
354,0.354,-0.5847497,-1.498252,True,1
355,0.355,-0.59283346,-1.5683143,True,1
356,0.356,-0.6170864,-1.5952612,True,1
357,0.357,-0.5685805,-1.5710083,True,1
358,0.358,-0.63325393,-1.5898715,True,1
359,0.359,-0.6386436,-1.7273012,True,1
360,0.36,-0.6063069,-1.5629245,True,1
361,0.361,-0.6278642,-1.6329869,True,1
362,0.362,-0.6736744,-1.6545441,True,1
363,0.363,-0.5658865,-1.6868808,True,1
364,0.364,-0.70062137,-1.6653228,True,1
365,0.365,-0.67098033,-1.5710083,True,1
366,0.366,-0.6467274,-1.6195134,True,1
367,0.367,-0.6736744,-1.6545441,True,1
368,0.368,-0.5335498,-1.6437654,True,1
369,0.369,-0.5874437,-1.6787962,True,1
370,0.37,-0.6440334,-1.6329869,True,1
371,0.371,-0.65481114,-1.6302919,True,1
372,0.372,-0.6036129,-1.6356817,True,1
373,0.373,-0.75720936,-1.7030492,True,1
374,0.374,-0.65481114,-1.5871767,True,1
375,0.375,-0.6655906,-1.5898715,True,1
376,0.376,-0.6575068,-1.6060399,True,1
377,0.377,-0.67098033,-1.7111329,True,1
378,0.378,-0.63325393,-1.5952612,True,1
379,0.379,-0.61169666,-1.6195134,True,1
380,0.38,-0.67098033,-1.6734073,True,1
381,0.381,-0.7114008,-1.6895757,True,1
382,0.382,-0.63594794,-1.8216157,True,1
383,0.383,-0.6467274,-1.6868808,True,1
384,0.384,-0.6655906,-1.5494511,True,1
385,0.385,-0.68175817,-1.6141237,True,1
386,0.386,-0.59283346,-1.6976594,True,1
387,0.387,-0.61169666,-1.5817878,True,1
388,0.388,-0.66828465,-1.6518493,True,1
389,0.389,-0.6655906,-1.7246064,True,1
390,0.39,-0.6602009,-1.7731106,True,1
391,0.391,-0.7733785,-1.7461636,True,1
392,0.392,-0.7679888,-1.7677218,True,1
393,0.393,-0.6224745,-1.5225041,True,1
394,0.394,-0.6979273,-1.6302919,True,1
395,0.395,-0.7275683,-1.6680176,True,1
396,0.396,-0.7221786,-1.6168185,True,1
397,0.397,-0.7518213,-1.6249022,True,1
398,0.398,-0.6736744,-1.6787962,True,1
399,0.399,-0.6251702,-1.6302919,True,1
400,0.4,-0.65481114,-1.6545441,True,1
401,0.401,-0.6898419,-1.6302919,True,1
402,0.402,-0.64942145,-1.5979553,True,1
403,0.403,-0.74373585,-1.5844818,True,1
404,0.404,-0.6413377,-1.6383758,True,1
405,0.405,-0.70062137,-1.7165227,True,1
406,0.406,-0.65481114,-1.6761022,True,1
407,0.407,-0.6925376,-1.7569431,True,1
408,0.408,-0.66828465,-1.657239,True,1
409,0.409,-0.7167889,-1.6383758,True,1
410,0.41,-0.67098033,-1.6761022,True,1
411,0.411,-0.6009172,-1.6734073,True,1
412,0.412,-0.7518213,-1.7650269,True,1
413,0.413,-0.75990504,-1.5871767,True,1
414,0.414,-0.7329581,-1.6922697,True,1
415,0.415,-0.71948457,-1.5898715,True,1
416,0.416,-0.75720936,-1.684186,True,1
417,0.417,-0.7167889,-1.6868808,True,1
418,0.418,-0.7140948,-1.6761022,True,1
419,0.419,-0.7329581,-1.6761022,True,1
420,0.42,-0.75720936,-1.6195134,True,1
421,0.421,-0.67098033,-1.6168185,True,1
422,0.422,-0.7167889,-1.6922697,True,1
423,0.423,-0.73026234,-1.6787962,True,1
424,0.424,-0.6979273,-1.6626287,True,1
425,0.425,-0.8245768,-1.6410706,True,1
426,0.426,-0.6925376,-1.6006502,True,1
427,0.427,-0.76259905,-1.6626287,True,1
428,0.428,-0.7140948,-1.6895757,True,1
429,0.429,-0.7087051,-1.708438,True,1
430,0.43,-0.7733785,-1.7057432,True,1
431,0.431,-0.7679888,-1.7973635,True,1
432,0.432,-0.70601106,-1.708438,True,1
433,0.433,-0.7491256,-1.7138277,True,1
434,0.434,-0.77607256,-1.7542483,True,1
435,0.435,-0.6952316,-1.5359776,True,1
436,0.436,-0.7706828,-1.7299961,True,1
437,0.437,-0.7491256,-1.7003543,True,1
438,0.438,-0.81379896,-1.6761022,True,1
439,0.439,-0.81379896,-1.7353851,True,1
440,0.44,-0.74104184,-1.6707125,True,1
441,0.441,-0.6898419,-1.6195134,True,1
442,0.442,-0.8191887,-1.7326902,True,1
443,0.443,-0.75990504,-1.6949645,True,1
444,0.444,-0.79493576,-1.6518493,True,1
445,0.445,-0.7545153,-1.6626287,True,1
446,0.446,-0.74104184,-1.6383758,True,1
447,0.447,-0.7356521,-1.6275971,True,1
448,0.448,-0.81649303,-1.5790929,True,1
449,0.449,-0.74373585,-1.6060399,True,1
450,0.45,-0.7329581,-1.6249022,True,1
451,0.451,-0.7356521,-1.6599338,True,1
452,0.452,-0.74373585,-1.5979553,True,1
453,0.453,-0.76259905,-1.6383758,True,1
454,0.454,-0.7464315,-1.6787962,True,1
455,0.455,-0.8030195,-1.6814911,True,1
456,0.456,-0.77876824,-1.6249022,True,1
457,0.457,-0.6736744,-1.5386724,True,1
458,0.458,-0.7356521,-1.552146,True,1
459,0.459,-0.7329581,-1.6356817,True,1
460,0.46,-0.75990504,-1.5602297,True,1
461,0.461,-0.6925376,-1.6249022,True,1
462,0.462,-0.72487426,-1.5952612,True,1
463,0.463,-0.7140948,-1.5898715,True,1
464,0.464,-0.7733785,-1.6545441,True,1
465,0.465,-0.6655906,-1.6006502,True,1
466,0.466,-0.7733785,-1.576398,True,1
467,0.467,-0.68714786,-1.6329869,True,1
468,0.468,-0.7140948,-1.5790929,True,1
469,0.469,-0.6602009,-1.5683143,True,1
470,0.47,-0.6790641,-1.6302919,True,1
471,0.471,-0.6386436,-1.4847785,True,1
472,0.472,-0.7329581,-1.5952612,True,1
473,0.473,-0.65481114,-1.6060399,True,1
474,0.474,-0.78146225,-1.5575348,True,1
475,0.475,-0.7114008,-1.5871767,True,1
476,0.476,-0.6979273,-1.6006502,True,1
477,0.477,-0.6763684,-1.5710083,True,1
478,0.478,-0.6763684,-1.4955571,True,1
479,0.479,-0.7841563,-1.5683143,True,1
480,0.48,-0.7491256,-1.5602297,True,1
481,0.481,-0.6628949,-1.6114287,True,1
482,0.482,-0.7114008,-1.6545441,True,1
483,0.483,-0.7033154,-1.6114287,True,1
484,0.484,-0.7518213,-1.6761022,True,1
485,0.485,-0.79493576,-1.6949645,True,1
486,0.486,-0.79762983,-1.6464603,True,1
487,0.487,-0.8057152,-1.7353851,True,1
488,0.488,-0.6979273,-1.6707125,True,1
489,0.489,-0.7464315,-1.7326902,True,1
490,0.49,-0.6898419,-1.6518493,True,1
491,0.491,-0.7275683,-1.6275971,True,1
492,0.492,-0.6898419,-1.684186,True,1
493,0.493,-0.74104184,-1.6464603,True,1
494,0.494,-0.72487426,-1.6249022,True,1
495,0.495,-0.7140948,-1.7785003,True,1
496,0.496,-0.73026234,-1.6976594,True,1
497,0.497,-0.7356521,-1.6787962,True,1
498,0.498,-0.74373585,-1.708438,True,1
499,0.499,-0.7841563,-1.7192167,True,1
500,0.5,-0.7087051,-1.6545441,True,1
501,0.501,-0.75990504,-1.6814911,True,1
502,0.502,-0.7679888,-1.6087347,True,1
503,0.503,-0.7491256,-1.6518493,True,1
504,0.504,-0.76529473,-1.7838901,True,1
505,0.505,-0.77876824,-1.6922697,True,1
506,0.506,-0.7087051,-1.5871767,True,1
507,0.507,-0.7114008,-1.5790929,True,1
508,0.508,-0.7033154,-1.7596371,True,1
509,0.509,-0.71948457,-1.6814911,True,1
510,0.51,-0.75990504,-1.7219115,True,1
511,0.511,-0.789546,-1.6895757,True,1
512,0.512,-0.6467274,-1.6814911,True,1
513,0.513,-0.73834777,-1.7219115,True,1
514,0.514,-0.7733785,-1.7246064,True,1
515,0.515,-0.7545153,-1.7111329,True,1
516,0.516,-0.74104184,-1.6141237,True,1
517,0.517,-0.76259905,-1.6761022,True,1
518,0.518,-0.85152376,-1.7353851,True,1
519,0.519,-0.7545153,-1.7111329,True,1
520,0.52,-0.8191887,-1.6383758,True,1
521,0.521,-0.73834777,-1.7057432,True,1
522,0.522,-0.83535624,-1.6814911,True,1
523,0.523,-0.6790641,-1.7138277,True,1
524,0.524,-0.7841563,-1.6895757,True,1
525,0.525,-0.77876824,-1.6868808,True,1
526,0.526,-0.7841563,-1.6329869,True,1
527,0.527,-0.83266217,-1.708438,True,1
528,0.528,-0.73834777,-1.6464603,True,1
529,0.529,-0.7491256,-1.6787962,True,1
530,0.53,-0.7087051,-1.6006502,True,1
531,0.531,-0.81379896,-1.6356817,True,1
532,0.532,-0.8407459,-1.657239,True,1
533,0.533,-0.7706828,-1.6464603,True,1
534,0.534,-0.8003255,-1.6195134,True,1
535,0.535,-0.74104184,-1.5737032,True,1
536,0.536,-0.74104184,-1.5790929,True,1
537,0.537,-0.68445385,-1.6895757,True,1
538,0.538,-0.79493576,-1.6464603,True,1
539,0.539,-0.789546,-1.6195134,True,1
540,0.54,-0.786852,-1.6060399,True,1
541,0.541,-0.79224175,-1.6545441,True,1
542,0.542,-0.76259905,-1.6653228,True,1
543,0.543,-0.77607256,-1.6761022,True,1
544,0.544,-0.74373585,-1.6734073,True,1
545,0.545,-0.77876824,-1.7811952,True,1
546,0.546,-0.73026234,-1.6922697,True,1
547,0.547,-0.79224175,-1.6949645,True,1
548,0.548,-0.75720936,-1.6060399,True,1
549,0.549,-0.7841563,-1.6410706,True,1
550,0.55,-0.8245768,-1.6626287,True,1
551,0.551,-0.81649303,-1.6787962,True,1
552,0.552,-0.8191887,-1.5683143,True,1
553,0.553,-0.786852,-1.6814911,True,1
554,0.554,-0.7491256,-1.6329869,True,1
555,0.555,-0.79762983,-1.7677218,True,1
556,0.556,-0.81379896,-1.657239,True,1
557,0.557,-0.8461357,-1.6168185,True,1
558,0.558,-0.789546,-1.6599338,True,1
559,0.559,-0.85152376,-1.6356817,True,1
560,0.56,-0.8218827,-1.6734073,True,1
561,0.561,-0.85421944,-1.6006502,True,1
562,0.562,-0.7841563,-1.7515534,True,1
563,0.563,-0.7356521,-1.7165227,True,1
564,0.564,-0.79493576,-1.6761022,True,1
565,0.565,-0.8191887,-1.6060399,True,1
566,0.566,-0.8245768,-1.657239,True,1
567,0.567,-0.86769295,-1.5871767,True,1
568,0.568,-0.8407459,-1.6410706,True,1
569,0.569,-0.8030195,-1.7407748,True,1
570,0.57,-0.8461357,-1.6734073,True,1
571,0.571,-0.8461357,-1.6464603,True,1
572,0.572,-0.8407459,-1.7380799,True,1
573,0.573,-0.87038696,-1.6895757,True,1
574,0.574,-0.83805025,-1.6922697,True,1
575,0.575,-0.83266217,-1.5440613,True,1
576,0.576,-0.86499727,-1.6060399,True,1
577,0.577,-0.8003255,-1.603345,True,1
578,0.578,-0.8569135,-1.7057432,True,1
579,0.579,-0.83535624,-1.5144203,True,1
580,0.58,-0.83535624,-1.6680176,True,1
581,0.581,-0.83266217,-1.6599338,True,1
582,0.582,-0.85152376,-1.7219115,True,1
583,0.583,-0.81379896,-1.6437654,True,1
